index,subject,question_id,user_id,school_id,stime,ctime,video_id,brainwave_file_path_attention,brainwave_file_path_EEG,brainwave_file_path_events
117,phy,9fa2feca-bdeb-11e7-a91b-00163e02f9d2,6880100813517920,196,08-Dec-2018 15:08:48,08-Dec-2018 15:09:00,,,,
118,phy,a02d0532-bdeb-11e7-a91b-00163e02f9d2,6880100813517920,196,08-Dec-2018 15:09:00,08-Dec-2018 15:09:30,,,,
119,phy,7cb96f09-ba64-11e8-8ce1-7cd30ae45aec,6880100813517920,196,08-Dec-2018 15:10:30,08-Dec-2018 15:11:27,,,,
120,phy,7cc0f43a-ba64-11e8-8ce1-7cd30ae45aec,6880100813517920,196,08-Dec-2018 15:11:29,08-Dec-2018 15:12:17,,,,
121,phy,a647c8ec-bdeb-11e7-a91b-00163e02f9d2,6880100813517920,196,08-Dec-2018 15:12:31,08-Dec-2018 15:13:22,,,,
122,phy,a60fcc0f-bdeb-11e7-a91b-00163e02f9d2,6880100813517920,196,08-Dec-2018 15:15:55,08-Dec-2018 15:18:11,,,,
123,phy,749a77b1-ba63-11e8-8ce1-7cd30ae45aec,6880100813517920,196,08-Dec-2018 15:18:43,08-Dec-2018 15:19:02,,,,
124,phy,a835871e-bdeb-11e7-a91b-00163e02f9d2,6880100813517920,196,08-Dec-2018 15:19:58,08-Dec-2018 15:21:17,,,,
125,phy,a8bd1ec9-bdeb-11e7-a91b-00163e02f9d2,6880100813517920,196,08-Dec-2018 15:21:31,08-Dec-2018 15:22:58,,,,
126,phy,ed5ed85b-af43-11e8-8ce1-7cd30ae45aec,           79861,196,30-Nov-2018 08:14:20,30-Nov-2018 08:14:32,,,,
127,phy,ed6ea91f-af43-11e8-8ce1-7cd30ae45aec,           79861,196,30-Nov-2018 08:14:34,30-Nov-2018 08:17:42,,,,
128,phy,a04ae2aa-97be-11e7-b802-00163e1004d0,           79861,196,30-Nov-2018 08:17:53,30-Nov-2018 08:19:04,,,,
129,phy,a05c50ca-97be-11e7-b802-00163e1004d0,           79861,196,30-Nov-2018 08:19:06,30-Nov-2018 08:21:08,,,,
130,phy,edc0a006-af44-11e8-8ce1-7cd30ae45aec,           79861,196,30-Nov-2018 08:26:35,30-Nov-2018 08:26:45,,,,
131,phy,edc7df02-af44-11e8-8ce1-7cd30ae45aec,           79861,196,30-Nov-2018 08:26:47,30-Nov-2018 08:27:02,,,,
132,phy,08e2d510-9dcb-11e7-bc9f-00163e1004d0,           79861,196,30-Nov-2018 08:27:04,30-Nov-2018 08:29:59,,,,
133,phy,091a82d0-9dcb-11e7-bc9f-00163e1004d0,           79861,196,30-Nov-2018 08:30:02,30-Nov-2018 08:38:43,,,,
134,phy,ed286642-af42-11e8-8ce1-7cd30ae45aec,           79861,196,30-Nov-2018 08:50:11,30-Nov-2018 08:51:11,,,,
135,phy,ed333cce-af42-11e8-8ce1-7cd30ae45aec,           79861,196,30-Nov-2018 08:51:12,30-Nov-2018 08:53:12,,,,
136,phy,a6614dc7-a369-11e7-bc9f-00163e1004d0,           79861,196,30-Nov-2018 08:53:13,30-Nov-2018 08:53:40,,,,
137,phy,a6e2d91a-a369-11e7-bc9f-00163e1004d0,           79861,196,30-Nov-2018 08:53:42,30-Nov-2018 08:54:08,,,,
138,phy,a6f8dcd8-a369-11e7-bc9f-00163e1004d0,           79861,196,30-Nov-2018 08:54:11,30-Nov-2018 09:03:46,,,,
139,phy,a719e16a-a369-11e7-bc9f-00163e1004d0,           79861,196,30-Nov-2018 09:04:05,30-Nov-2018 09:06:14,,,,
140,math,58cfbcd0f4aeb5188724404e,6840100811489554,196,01-Dec-2018 16:23:47,01-Dec-2018 16:44:49,,,,
141,math,58cfbcd0f4aeb518872440af,6880100813648966,196,02-Dec-2018 11:06:55,02-Dec-2018 11:09:30,,,,
142,math,58cfbcd0f4aeb51887244040,6840100811489554,196,01-Dec-2018 16:44:56,01-Dec-2018 16:53:57,,,,
143,math,97179897083987465,6880100813631712,196,02-Dec-2018 11:06:45,02-Dec-2018 11:16:38,,,,
144,math,58cfbcd0f4aeb51887244042,6840100811489554,196,01-Dec-2018 16:54:02,01-Dec-2018 16:59:04,,,,
145,math,58cfbcd0f4aeb51887244098,6880100813648966,196,02-Dec-2018 11:09:30,02-Dec-2018 11:18:49,,,,
146,math,58cfbcd0f4aeb5188724403e,6840100811489554,196,01-Dec-2018 17:02:15,01-Dec-2018 17:10:16,,,,
147,math,58cfbcd0f4aeb518872440b5,6840100811489554,196,01-Dec-2018 17:10:20,01-Dec-2018 17:12:21,,,,
148,math,58cfbcd0f4aeb518872440bc,6840100811489554,196,01-Dec-2018 17:12:32,01-Dec-2018 17:18:33,,,,
149,math,97191837915152767,6880100813648646,196,02-Dec-2018 13:44:12,02-Dec-2018 13:47:47,,,,
150,math,97191837915152760,6880100813648646,196,02-Dec-2018 13:47:48,02-Dec-2018 13:51:06,,,,
151,math,58b667ddf4aeb5432a11c665,6880100813648646,196,02-Dec-2018 13:51:07,02-Dec-2018 13:52:48,,,,
152,math,d10fe3a5-c069-11e7-a91b-00163e02f9d2,6840100808731180,196,15-Dec-2018 08:58:30,15-Dec-2018 09:04:12,,,,
153,math,d0f05016-c069-11e7-a91b-00163e02f9d2,6840100808731180,196,15-Dec-2018 09:04:12,15-Dec-2018 09:06:02,,,,
154,math,e11f748a-c069-11e7-a91b-00163e02f9d2,6840100808731180,196,15-Dec-2018 09:06:02,15-Dec-2018 09:06:57,,,,
155,math,e12c294e-c069-11e7-a91b-00163e02f9d2,6840100808731180,196,15-Dec-2018 09:06:58,15-Dec-2018 09:07:38,,,,
156,math,e138c8c2-c069-11e7-a91b-00163e02f9d2,6840100808731180,196,15-Dec-2018 09:07:39,15-Dec-2018 09:09:00,,,,
157,math,590adcb6f4aeb574732f6c1a,6840100808731180,196,15-Dec-2018 09:09:01,15-Dec-2018 09:10:53,,,,
158,math,590adcb6f4aeb574732f6c1c,6840100808731180,196,15-Dec-2018 09:10:54,15-Dec-2018 09:14:10,,,,
159,math,590adcb6f4aeb574732f6c1b,6840100808731180,196,15-Dec-2018 09:14:10,15-Dec-2018 09:15:23,,,,
160,math,cf6a811b-c069-11e7-a91b-00163e02f9d2,6840100808731180,196,15-Dec-2018 09:15:23,15-Dec-2018 09:19:22,,,,
161,math,cf5ab8b1-c069-11e7-a91b-00163e02f9d2,6840100808731180,196,15-Dec-2018 09:19:22,15-Dec-2018 09:20:49,,,,
162,math,cf788a88-c069-11e7-a91b-00163e02f9d2,6840100808731180,196,15-Dec-2018 09:20:50,15-Dec-2018 09:21:55,,,,
163,math,590adcb6f4aeb574732f6c0b,6840100808731180,196,15-Dec-2018 09:21:55,15-Dec-2018 09:23:28,,,,
164,math,590adcb6f4aeb574732f6c0a,6840100808731180,196,15-Dec-2018 09:23:29,15-Dec-2018 09:25:11,,,,
165,math,589980b2f4aeb569992f05be,6880100813829190,196,02-Dec-2018 08:42:37,02-Dec-2018 08:48:56,,,,
166,math,589980b2f4aeb569992f05bd,6880100813829190,196,02-Dec-2018 08:48:57,02-Dec-2018 08:54:53,,,,
167,math,589980b2f4aeb569992f055c,6880100813829190,196,02-Dec-2018 08:54:54,02-Dec-2018 08:55:05,,,,
168,math,589980b2f4aeb569992f055d,6880100813829190,196,02-Dec-2018 08:55:05,02-Dec-2018 09:05:32,,,,
169,math,589980b2f4aeb569992f05a4,6880100813829190,196,02-Dec-2018 09:05:32,02-Dec-2018 09:05:45,,,,
170,math,589980b2f4aeb569992f05a6,6880100813829190,196,02-Dec-2018 09:05:45,02-Dec-2018 09:07:29,,,,
171,math,589980b2f4aeb569992f054e,6880100813829190,196,02-Dec-2018 09:07:37,02-Dec-2018 09:07:48,,,,
172,math,589980b2f4aeb569992f0548,6880100813829190,196,02-Dec-2018 09:07:53,02-Dec-2018 09:08:45,,,,
173,math,589980b2f4aeb569992f054a,6880100813829190,196,02-Dec-2018 09:09:09,02-Dec-2018 09:10:11,,,,
174,math,590bdec1f4aeb5737e1de73b,6840100808795007,196,02-Dec-2018 14:50:24,02-Dec-2018 14:54:10,2006,schoolg/20181202-14-39/attention_f0fe6b76a13a.log,schoolg/20181202-14-39/EEG_f0fe6b76a13a.log,
175,math,589980b2f4aeb569992f0595,6880100813829190,196,02-Dec-2018 09:10:15,02-Dec-2018 09:11:00,,,,
176,math,589980b2f4aeb569992f0598,6880100813829190,196,02-Dec-2018 09:11:04,02-Dec-2018 09:11:10,,,,
177,math,589980b2f4aeb569992f0596,6880100813829190,196,02-Dec-2018 09:11:14,02-Dec-2018 09:11:26,,,,
178,math,589980b2f4aeb569992f057d,6880100813829190,196,02-Dec-2018 09:11:31,02-Dec-2018 09:11:43,,,,
179,math,589980b2f4aeb569992f057a,6880100813829190,196,02-Dec-2018 09:11:48,02-Dec-2018 09:13:28,,,,
180,math,589980b2f4aeb569992f0577,6880100813829190,196,02-Dec-2018 09:13:32,02-Dec-2018 09:14:56,,,,
181,math,590bdec1f4aeb5737e1de73b,6860100811794842,196,02-Dec-2018 14:55:32,02-Dec-2018 14:57:47,2050,,,
182,math,590bdec1f4aeb5737e1de73a,6860100811794842,196,02-Dec-2018 14:57:48,02-Dec-2018 14:58:18,2050,,,
183,math,590bdec1f4aeb5737e1de73a,6840100808795007,196,02-Dec-2018 14:54:32,02-Dec-2018 14:58:26,2006,schoolg/20181202-14-39/attention_f0fe6b76a13a.log,schoolg/20181202-14-39/EEG_f0fe6b76a13a.log,
184,math,590bdec1f4aeb5737e1de73c,6860100811794842,196,02-Dec-2018 14:58:18,02-Dec-2018 14:58:48,2050,,,
185,math,590bdec1f4aeb5737e1de749,6860100811794842,196,02-Dec-2018 14:58:49,02-Dec-2018 14:59:32,2050,,,
186,math,590bdec1f4aeb5737e1de74a,6840100808795007,196,02-Dec-2018 14:58:27,02-Dec-2018 15:00:29,2006,schoolg/20181202-14-39/attention_f0fe6b76a13a.log,schoolg/20181202-14-39/EEG_f0fe6b76a13a.log,
187,math,590bdec1f4aeb5737e1de749,6840100808795007,196,02-Dec-2018 15:00:29,02-Dec-2018 15:01:26,2006,schoolg/20181202-14-39/attention_f0fe6b76a13a.log,schoolg/20181202-14-39/EEG_f0fe6b76a13a.log,
188,math,590bdec1f4aeb5737e1de74b,6860100811794842,196,02-Dec-2018 14:59:32,02-Dec-2018 15:01:51,2050,,,
